transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,total_amount
T0083,C038,2024-12-23,P034,1,120,120
T0083,C038,2024-12-23,P001,3,62,186
T0083,C038,2024-12-23,P036,3,95,285
T0083,C038,2024-12-23,P011,1,48,48
T0083,C038,2024-12-23,P002,2,32,64
T0083,C038,2024-12-23,P026,2,42,84
T0084,C047,2024-08-15,P039,1,30,30
T0084,C047,2024-08-15,P002,3,32,96
T0084,C047,2024-08-15,P001,1,62,62
T0084,C047,2024-08-15,P011,1,48,48
T0085,C050,2025-02-08,P035,3,180,540
T0085,C050,2025-02-08,P036,3,95,285
T0085,C050,2025-02-08,P034,3,120,360
T0085,C050,2025-02-08,P013,3,150,450
T0086,C021,2024-11-09,P021,3,130,390
T0086,C021,2024-11-09,P022,2,120,240
T0086,C021,2024-11-09,P018,2,95,190
T0087,C038,2024-06-29,P025,1,28,28
T0087,C038,2024-06-29,P031,2,38,76
T0087,C038,2024-06-29,P019,2,78,156
T0087,C038,2024-06-29,P021,1,130,130
T0087,C038,2024-06-29,P029,3,28,84
T0087,C038,2024-06-29,P018,1,95,95
T0088,C040,2025-02-15,P024,1,30,30
T0088,C040,2025-02-15,P028,2,25,50
T0088,C040,2025-02-15,P025,3,28,84
T0088,C040,2025-02-15,P031,3,38,114
T0088,C040,2025-02-15,P030,1,40,40
T0089,C021,2025-01-30,P007,2,72,144
T0089,C021,2025-01-30,P005,3,55,165
T0089,C021,2025-01-30,P004,1,38,38
T0089,C021,2025-01-30,P003,3,45,135
T0089,C021,2025-01-30,P001,3,62,186
T0089,C021,2025-01-30,P009,1,110,110
T0090,C003,2024-10-05,P025,2,28,56
T0090,C003,2024-10-05,P031,2,38,76
T0090,C003,2024-10-05,P022,3,120,360
T0090,C003,2024-10-05,P019,3,78,234
T0090,C003,2024-10-05,P021,1,130,130
T0090,C003,2024-10-05,P018,3,95,285
T0090,C003,2024-10-05,P029,3,28,84
T0091,C022,2024-07-04,P047,1,180,180
T0091,C022,2024-07-04,P045,3,65,195
T0091,C022,2024-07-04,P001,3,62,186
T0091,C022,2024-07-04,P022,1,120,120
T0091,C022,2024-07-04,P011,2,48,96
T0091,C022,2024-07-04,P002,2,32,64
T0091,C022,2024-07-04,P046,3,88,264
T0092,C045,2024-12-18,P028,2,25,50
T0092,C045,2024-12-18,P029,3,28,84
T0092,C045,2024-12-18,P030,2,40,80
T0093,C042,2024-11-16,P047,3,180,540
T0093,C042,2024-11-16,P045,3,65,195
T0093,C042,2024-11-16,P046,3,88,264
T0094,C006,2025-01-03,P017,1,20,20
T0094,C006,2025-01-03,P001,1,62,62
T0094,C006,2025-01-03,P013,1,150,150
T0094,C006,2025-01-03,P015,2,45,90
T0094,C006,2025-01-03,P021,1,130,130
T0094,C006,2025-01-03,P018,3,95,285
T0094,C006,2025-01-03,P020,3,65,195
T0094,C006,2025-01-03,P011,3,48,144
T0094,C006,2025-01-03,P014,3,58,174
T0094,C006,2025-01-03,P016,1,52,52
T0095,C043,2024-11-20,P007,3,72,216
T0095,C043,2024-11-20,P017,1,20,20
T0095,C043,2024-11-20,P004,3,38,114
T0095,C043,2024-11-20,P003,2,45,90
T0095,C043,2024-11-20,P001,1,62,62
T0095,C043,2024-11-20,P013,2,150,300
T0095,C043,2024-11-20,P015,2,45,90
T0095,C043,2024-11-20,P011,3,48,144
T0095,C043,2024-11-20,P014,3,58,174
T0095,C043,2024-11-20,P016,1,52,52
T0096,C029,2024-10-24,P007,2,72,144
T0096,C029,2024-10-24,P035,1,180,180
T0096,C029,2024-10-24,P005,2,55,110
T0096,C029,2024-10-24,P034,3,120,360
T0096,C029,2024-10-24,P003,3,45,135
T0096,C029,2024-10-24,P001,2,62,124
T0096,C029,2024-10-24,P013,2,150,300
T0097,C050,2024-10-23,P025,1,28,28
T0097,C050,2024-10-23,P037,2,35,70
T0097,C050,2024-10-23,P039,1,30,30
T0097,C050,2024-10-23,P031,3,38,114
T0097,C050,2024-10-23,P021,2,130,260
T0097,C050,2024-10-23,P029,2,28,56
T0097,C050,2024-10-23,P018,3,95,285
T0097,C050,2024-10-23,P038,1,42,42
T0097,C050,2024-10-23,P040,3,55,165
T0098,C034,2024-08-03,P002,3,32,96
T0098,C034,2024-08-03,P001,1,62,62
T0098,C034,2024-08-03,P011,2,48,96
T0098,C034,2024-08-03,P013,1,150,150
T0099,C015,2025-01-17,P024,2,30,60
T0099,C015,2025-01-17,P028,1,25,25
T0099,C015,2025-01-17,P037,2,35,70
T0099,C015,2025-01-17,P039,1,30,30
T0099,C015,2025-01-17,P021,2,130,260
T0099,C015,2025-01-17,P029,1,28,28
T0099,C015,2025-01-17,P030,1,40,40
T0099,C015,2025-01-17,P018,2,95,190
T0099,C015,2025-01-17,P038,1,42,42
T0099,C015,2025-01-17,P040,3,55,165
T0100,C042,2024-11-19,P001,3,62,186
T0100,C042,2024-11-19,P005,2,55,110
T0100,C042,2024-11-19,P045,2,65,130
T0100,C042,2024-11-19,P009,3,110,330
T0101,C001,2024-07-11,P007,3,72,216
T0101,C001,2024-07-11,P001,3,62,186
T0101,C001,2024-07-11,P005,3,55,165
T0101,C001,2024-07-11,P003,3,45,135
T0102,C028,2024-07-27,P007,2,72,144
T0102,C028,2024-07-27,P005,3,55,165
T0102,C028,2024-07-27,P004,3,38,114
T0102,C028,2024-07-27,P003,1,45,45
T0102,C028,2024-07-27,P001,3,62,186
T0102,C028,2024-07-27,P008,3,138,414
T0103,C037,2024-10-02,P005,3,55,165
T0103,C037,2024-10-02,P028,1,25,25
T0103,C037,2024-10-02,P037,3,35,105
T0103,C037,2024-10-02,P039,2,30,60
T0103,C037,2024-10-02,P001,1,62,62
T0103,C037,2024-10-02,P012,3,65,195
T0103,C037,2024-10-02,P021,3,130,390
T0103,C037,2024-10-02,P018,3,95,285
T0103,C037,2024-10-02,P029,3,28,84
T0103,C037,2024-10-02,P009,3,110,330
T0103,C037,2024-10-02,P038,1,42,42
T0103,C037,2024-10-02,P030,2,40,80
T0103,C037,2024-10-02,P040,2,55,110
T0103,C037,2024-10-02,P043,1,35,35
T0104,C041,2024-12-16,P007,2,72,144
T0104,C041,2024-12-16,P001,1,62,62
T0104,C041,2024-12-16,P005,3,55,165
T0104,C041,2024-12-16,P003,3,45,135
T0105,C041,2024-07-24,P007,3,72,216
T0105,C041,2024-07-24,P035,1,180,180
T0105,C041,2024-07-24,P034,3,120,360
T0105,C041,2024-07-24,P003,2,45,90
T0105,C041,2024-07-24,P001,3,62,186
T0105,C041,2024-07-24,P036,2,95,190
T0105,C041,2024-07-24,P021,3,130,390
T0105,C041,2024-07-24,P018,1,95,95
T0105,C041,2024-07-24,P020,1,65,65
T0106,C005,2025-01-21,P019,2,78,156
T0106,C005,2025-01-21,P021,2,130,260
T0106,C005,2025-01-21,P018,3,95,285
T0106,C005,2025-01-21,P003,2,45,90
T0107,C035,2025-01-29,P005,2,55,110
T0107,C035,2025-01-29,P024,2,30,60
T0107,C035,2025-01-29,P003,1,45,45
T0107,C035,2025-01-29,P001,2,62,124
T0107,C035,2025-01-29,P042,2,145,290
T0107,C035,2025-01-29,P032,2,25,50
T0107,C035,2025-01-29,P026,3,42,126
T0108,C029,2024-12-15,P047,3,180,540
T0108,C029,2024-12-15,P045,2,65,130
T0108,C029,2024-12-15,P048,1,220,220
T0108,C029,2024-12-15,P025,3,28,84
T0108,C029,2024-12-15,P031,2,38,76
T0108,C029,2024-12-15,P029,1,28,28
T0108,C029,2024-12-15,P046,2,88,176
T0109,C039,2024-09-01,P039,2,30,60
T0109,C039,2024-09-01,P001,1,62,62
T0109,C039,2024-09-01,P019,3,78,234
T0109,C039,2024-09-01,P021,2,130,260
T0109,C039,2024-09-01,P018,2,95,190
T0109,C039,2024-09-01,P011,2,48,96
T0109,C039,2024-09-01,P002,1,32,32
T0109,C039,2024-09-01,P046,3,88,264
T0110,C023,2025-01-09,P044,3,95,285
T0110,C023,2025-01-09,P024,3,30,90
T0110,C023,2025-01-09,P042,1,145,145
T0110,C023,2025-01-09,P033,1,85,85
T0110,C023,2025-01-09,P041,1,85,85
T0110,C023,2025-01-09,P032,3,25,75
T0110,C023,2025-01-09,P026,3,42,126
T0111,C029,2024-06-18,P007,2,72,144
T0111,C029,2024-06-18,P001,2,62,124
T0111,C029,2024-06-18,P003,2,45,90
T0112,C037,2024-06-17,P005,1,55,55
T0112,C037,2024-06-17,P017,3,20,60
T0112,C037,2024-06-17,P001,1,62,62
T0112,C037,2024-06-17,P022,3,120,360
T0112,C037,2024-06-17,P015,2,45,90
T0112,C037,2024-06-17,P021,2,130,260
T0112,C037,2024-06-17,P018,2,95,190
T0112,C037,2024-06-17,P009,3,110,330
T0112,C037,2024-06-17,P014,2,58,116
T0112,C037,2024-06-17,P016,1,52,52
T0113,C008,2024-06-14,P025,1,28,28
T0113,C008,2024-06-14,P037,3,35,105
T0113,C008,2024-06-14,P010,2,85,170
T0113,C008,2024-06-14,P031,3,38,114
T0113,C008,2024-06-14,P019,2,78,156
T0113,C008,2024-06-14,P029,1,28,28
T0113,C008,2024-06-14,P011,1,48,48
T0113,C008,2024-06-14,P018,1,95,95
T0113,C008,2024-06-14,P038,1,42,42
T0113,C008,2024-06-14,P002,2,32,64
T0113,C008,2024-06-14,P046,1,88,88
T0113,C008,2024-06-14,P016,3,52,156
T0114,C029,2024-07-15,P050,3,78,234
T0114,C029,2024-07-15,P047,3,180,540
T0114,C029,2024-07-15,P045,2,65,130
T0114,C029,2024-07-15,P048,2,220,440
T0114,C029,2024-07-15,P049,1,120,120
T0114,C029,2024-07-15,P041,3,85,255
T0114,C029,2024-07-15,P046,3,88,264
T0114,C029,2024-07-15,P043,3,35,105
T0115,C041,2024-08-29,P007,2,72,144
T0115,C041,2024-08-29,P025,1,28,28
T0115,C041,2024-08-29,P004,2,38,76
T0115,C041,2024-08-29,P003,3,45,135
T0115,C041,2024-08-29,P031,3,38,114
T0115,C041,2024-08-29,P029,2,28,56
T0115,C041,2024-08-29,P016,2,52,104
T0116,C036,2024-08-06,P007,2,72,144
T0116,C036,2024-08-06,P003,3,45,135
T0116,C036,2024-08-06,P037,2,35,70
T0116,C036,2024-08-06,P001,2,62,124
T0116,C036,2024-08-06,P039,3,30,90
T0116,C036,2024-08-06,P036,1,95,95
T0116,C036,2024-08-06,P019,1,78,78
T0116,C036,2024-08-06,P020,2,65,130
T0116,C036,2024-08-06,P040,3,55,165
T0116,C036,2024-08-06,P026,1,42,42
T0117,C029,2025-01-25,P007,3,72,216
T0117,C029,2025-01-25,P044,1,95,95
T0117,C029,2025-01-25,P025,1,28,28
T0117,C029,2025-01-25,P004,2,38,76
T0117,C029,2025-01-25,P003,3,45,135
T0117,C029,2025-01-25,P031,1,38,38
T0117,C029,2025-01-25,P029,1,28,28
T0117,C029,2025-01-25,P041,3,85,255
T0117,C029,2025-01-25,P043,1,35,35
T0118,C020,2024-08-24,P019,2,78,156
T0118,C020,2024-08-24,P021,3,130,390
T0118,C020,2024-08-24,P018,2,95,190
T0119,C006,2024-10-07,P032,1,25,25
T0119,C006,2024-10-07,P024,3,30,90
T0119,C006,2024-10-07,P026,2,42,84
T0120,C040,2025-03-01,P011,3,48,144
T0120,C040,2025-03-01,P031,3,38,114
T0120,C040,2025-03-01,P029,3,28,84
T0120,C040,2025-03-01,P025,3,28,84
T0121,C022,2025-03-16,P041,3,85,255
T0121,C022,2025-03-16,P044,2,95,190
T0121,C022,2025-03-16,P042,3,145,435
T0121,C022,2025-03-16,P043,1,35,35
T0122,C050,2025-03-20,P005,3,55,165
T0122,C050,2025-03-20,P028,2,25,50
T0122,C050,2025-03-20,P003,3,45,135
T0122,C050,2025-03-20,P001,2,62,124
T0122,C050,2025-03-20,P029,2,28,56
T0122,C050,2025-03-20,P030,1,40,40
T0123,C044,2024-12-25,P047,1,180,180
T0123,C044,2024-12-25,P048,2,220,440
T0123,C044,2024-12-25,P031,3,38,114
T0123,C044,2024-12-25,P022,1,120,120
T0123,C044,2024-12-25,P013,2,150,300
T0123,C044,2024-12-25,P021,3,130,390
T0123,C044,2024-12-25,P018,2,95,190
T0123,C044,2024-12-25,P030,3,40,120
T0124,C023,2024-12-22,P035,1,180,180
T0124,C023,2024-12-22,P034,2,120,240
T0124,C023,2024-12-22,P013,1,150,150
T0125,C030,2024-08-02,P005,1,55,55
T0125,C030,2024-08-02,P027,1,38,38
T0125,C030,2024-08-02,P001,2,62,124
T0125,C030,2024-08-02,P022,3,120,360
T0125,C030,2024-08-02,P021,3,130,390
T0125,C030,2024-08-02,P018,2,95,190
T0125,C030,2024-08-02,P009,1,110,110
T0125,C030,2024-08-02,P040,1,55,55
T0126,C032,2025-02-19,P025,1,28,28
T0126,C032,2025-02-19,P031,1,38,38
T0126,C032,2025-02-19,P033,3,85,255
T0126,C032,2025-02-19,P019,2,78,156
T0126,C032,2025-02-19,P021,1,130,130
T0126,C032,2025-02-19,P029,1,28,28
T0126,C032,2025-02-19,P018,2,95,190
T0126,C032,2025-02-19,P030,2,40,80
T0127,C039,2025-01-27,P050,2,78,156
T0127,C039,2025-01-27,P024,3,30,90
T0127,C039,2025-01-27,P025,2,28,56
T0127,C039,2025-01-27,P049,2,120,240
T0127,C039,2025-01-27,P031,2,38,76
T0127,C039,2025-01-27,P030,1,40,40
T0127,C039,2025-01-27,P043,2,35,70
T0128,C004,2025-03-19,P024,3,30,90
T0128,C004,2025-03-19,P025,2,28,56
T0128,C004,2025-03-19,P010,3,85,255
T0128,C004,2025-03-19,P001,3,62,186
T0128,C004,2025-03-19,P031,3,38,114
T0128,C004,2025-03-19,P011,1,48,48
T0128,C004,2025-03-19,P030,1,40,40
T0128,C004,2025-03-19,P002,1,32,32
T0129,C026,2024-12-09,P024,1,30,30
T0129,C026,2024-12-09,P025,1,28,28
T0129,C026,2024-12-09,P017,1,20,20
T0129,C026,2024-12-09,P003,3,45,135
T0129,C026,2024-12-09,P031,2,38,76
T0129,C026,2024-12-09,P033,2,85,170
T0129,C026,2024-12-09,P015,3,45,135
T0129,C026,2024-12-09,P030,2,40,80
T0129,C026,2024-12-09,P014,1,58,58
T0129,C026,2024-12-09,P016,3,52,156
T0130,C033,2024-08-11,P024,3,30,90
T0130,C033,2024-08-11,P028,3,25,75
T0130,C033,2024-08-11,P019,2,78,156
T0130,C033,2024-08-11,P021,3,130,390
T0130,C033,2024-08-11,P029,2,28,56
T0130,C033,2024-08-11,P030,3,40,120
T0130,C033,2024-08-11,P018,3,95,285
T0131,C035,2025-02-06,P024,1,30,30
T0131,C035,2025-02-06,P028,2,25,50
T0131,C035,2025-02-06,P027,3,38,114
T0131,C035,2025-02-06,P005,2,55,110
T0131,C035,2025-02-06,P003,3,45,135
T0131,C035,2025-02-06,P001,3,62,186
T0131,C035,2025-02-06,P030,3,40,120
T0131,C035,2025-02-06,P032,1,25,25
T0131,C035,2025-02-06,P026,3,42,126
T0132,C031,2024-10-14,P035,3,180,540
T0132,C031,2024-10-14,P034,2,120,240
T0132,C031,2024-10-14,P027,1,38,38
T0132,C031,2024-10-14,P013,3,150,450
T0132,C031,2024-10-14,P032,3,25,75
T0132,C031,2024-10-14,P026,3,42,126
T0133,C040,2024-12-12,P041,1,85,85
T0133,C040,2024-12-12,P013,2,150,300
T0133,C040,2024-12-12,P044,2,95,190
T0133,C040,2024-12-12,P043,2,35,70
T0134,C010,2024-12-29,P007,3,72,216
T0134,C010,2024-12-29,P005,3,55,165
T0134,C010,2024-12-29,P025,1,28,28
T0134,C010,2024-12-29,P028,3,25,75
T0134,C010,2024-12-29,P003,1,45,45
T0134,C010,2024-12-29,P031,3,38,114
T0134,C010,2024-12-29,P029,1,28,28
T0134,C010,2024-12-29,P030,3,40,120
T0135,C021,2025-01-31,P047,3,180,540
T0135,C021,2025-01-31,P048,2,220,440
T0135,C021,2025-01-31,P045,3,65,195
T0135,C021,2025-01-31,P017,3,20,60
T0135,C021,2025-01-31,P024,3,30,90
T0135,C021,2025-01-31,P028,3,25,75
T0135,C021,2025-01-31,P015,3,45,135
T0135,C021,2025-01-31,P030,2,40,80
T0135,C021,2025-01-31,P014,3,58,174
T0135,C021,2025-01-31,P046,2,88,176
T0135,C021,2025-01-31,P016,1,52,52
T0136,C016,2024-10-21,P050,3,78,234
T0136,C016,2024-10-21,P024,1,30,30
T0136,C016,2024-10-21,P028,3,25,75
T0136,C016,2024-10-21,P049,3,120,360
T0136,C016,2024-10-21,P019,2,78,156
T0136,C016,2024-10-21,P021,2,130,260
T0136,C016,2024-10-21,P018,2,95,190
T0136,C016,2024-10-21,P029,2,28,56
T0136,C016,2024-10-21,P030,3,40,120
T0136,C016,2024-10-21,P041,3,85,255
T0136,C016,2024-10-21,P043,2,35,70
T0137,C019,2024-08-02,P050,1,78,78
T0137,C019,2024-08-02,P047,2,180,360
T0137,C019,2024-08-02,P045,1,65,65
T0137,C019,2024-08-02,P017,2,20,40
T0137,C019,2024-08-02,P049,3,120,360
T0137,C019,2024-08-02,P015,1,45,45
T0137,C019,2024-08-02,P043,2,35,70
T0137,C019,2024-08-02,P041,2,85,170
T0137,C019,2024-08-02,P014,3,58,174
T0137,C019,2024-08-02,P046,2,88,176
T0137,C019,2024-08-02,P016,3,52,156
T0138,C031,2024-09-18,P044,3,95,285
T0138,C031,2024-09-18,P007,3,72,216
T0138,C031,2024-09-18,P009,3,110,330
T0138,C031,2024-09-18,P041,1,85,85
T0138,C031,2024-09-18,P043,1,35,35
T0139,C004,2025-02-27,P024,2,30,60
T0139,C004,2025-02-27,P022,1,120,120
T0139,C004,2025-02-27,P032,3,25,75
T0139,C004,2025-02-27,P026,1,42,42
T0139,C004,2025-02-27,P046,1,88,88
T0140,C036,2024-08-20,P047,3,180,540
T0140,C036,2024-08-20,P045,1,65,65
T0140,C036,2024-08-20,P001,2,62,124
T0140,C036,2024-08-20,P036,2,95,190
T0140,C036,2024-08-20,P026,2,42,84
T0140,C036,2024-08-20,P046,3,88,264
T0141,C004,2024-07-16,P024,1,30,30
T0141,C004,2024-07-16,P025,2,28,56
T0141,C004,2024-07-16,P027,1,38,38
T0141,C004,2024-07-16,P045,1,65,65
T0141,C004,2024-07-16,P034,2,120,240
T0141,C004,2024-07-16,P031,2,38,76
T0141,C004,2024-07-16,P030,1,40,40
T0141,C004,2024-07-16,P032,3,25,75
T0141,C004,2024-07-16,P026,2,42,84
T0141,C004,2024-07-16,P046,1,88,88
T0142,C001,2024-10-31,P024,3,30,90
T0142,C001,2024-10-31,P028,3,25,75
T0142,C001,2024-10-31,P021,3,130,390
T0142,C001,2024-10-31,P029,2,28,56
T0142,C001,2024-10-31,P030,1,40,40
T0142,C001,2024-10-31,P018,3,95,285
T0142,C001,2024-10-31,P020,2,65,130
T0143,C018,2024-09-07,P019,3,78,234
T0143,C018,2024-09-07,P021,2,130,260
T0143,C018,2024-09-07,P018,3,95,285
T0144,C012,2024-06-08,P047,2,180,360
T0144,C012,2024-06-08,P045,1,65,65
T0144,C012,2024-06-08,P028,2,25,50
T0144,C012,2024-06-08,P033,3,85,255
T0144,C012,2024-06-08,P019,1,78,78
T0144,C012,2024-06-08,P021,1,130,130
T0144,C012,2024-06-08,P018,1,95,95
T0144,C012,2024-06-08,P020,2,65,130
T0144,C012,2024-06-08,P046,2,88,176
T0145,C016,2024-06-04,P017,3,20,60
T0145,C016,2024-06-04,P022,3,120,360
T0145,C016,2024-06-04,P015,1,45,45
T0145,C016,2024-06-04,P021,2,130,260
T0145,C016,2024-06-04,P018,3,95,285
T0145,C016,2024-06-04,P020,2,65,130
T0145,C016,2024-06-04,P038,3,42,126
T0145,C016,2024-06-04,P014,1,58,58
T0145,C016,2024-06-04,P016,1,52,52
T0146,C043,2024-07-31,P037,3,35,105
T0146,C043,2024-07-31,P039,2,30,60
T0146,C043,2024-07-31,P019,3,78,234
T0146,C043,2024-07-31,P021,1,130,130
T0146,C043,2024-07-31,P018,3,95,285
T0146,C043,2024-07-31,P020,2,65,130
T0146,C043,2024-07-31,P040,2,55,110
T0147,C040,2024-09-22,P047,2,180,360
T0147,C040,2024-09-22,P045,3,65,195
T0147,C040,2024-09-22,P048,3,220,660
T0147,C040,2024-09-22,P046,2,88,176
T0148,C027,2025-03-09,P044,1,95,95
T0148,C027,2025-03-09,P035,3,180,540
T0148,C027,2025-03-09,P034,3,120,360
T0148,C027,2025-03-09,P042,1,145,145
T0148,C027,2025-03-09,P036,3,95,285
T0148,C027,2025-03-09,P041,2,85,170
T0149,C034,2024-12-03,P037,3,35,105
T0149,C034,2024-12-03,P019,1,78,78
T0149,C034,2024-12-03,P018,1,95,95
T0149,C034,2024-12-03,P038,2,42,84
T0149,C034,2024-12-03,P016,3,52,156
T0150,C029,2024-07-30,P007,1,72,72
T0150,C029,2024-07-30,P005,2,55,110
T0150,C029,2024-07-30,P027,1,38,38
T0150,C029,2024-07-30,P003,3,45,135
T0150,C029,2024-07-30,P002,2,32,64
T0150,C029,2024-07-30,P001,2,62,124
T0150,C029,2024-07-30,P011,3,48,144
T0150,C029,2024-07-30,P032,1,25,25
T0150,C029,2024-07-30,P026,3,42,126
T0151,C030,2024-11-05,P007,2,72,144
T0151,C030,2024-11-05,P001,2,62,124
T0151,C030,2024-11-05,P005,3,55,165
T0151,C030,2024-11-05,P003,1,45,45
T0152,C035,2024-07-01,P041,2,85,170
T0152,C035,2024-07-01,P049,2,120,240
T0152,C035,2024-07-01,P050,1,78,78
T0152,C035,2024-07-01,P043,1,35,35
T0153,C050,2025-01-02,P050,2,78,156
T0153,C050,2025-01-02,P017,2,20,40
T0153,C050,2025-01-02,P049,1,120,120
T0153,C050,2025-01-02,P016,3,52,156
T0153,C050,2025-01-02,P015,3,45,135
T0153,C050,2025-01-02,P041,3,85,255
T0153,C050,2025-01-02,P014,1,58,58
T0153,C050,2025-01-02,P043,3,35,105
T0154,C023,2024-07-31,P041,1,85,85
T0154,C023,2024-07-31,P049,3,120,360
T0154,C023,2024-07-31,P050,1,78,78
T0154,C023,2024-07-31,P043,1,35,35
T0155,C049,2024-06-12,P024,2,30,60
T0155,C049,2024-06-12,P045,1,65,65
T0155,C049,2024-06-12,P028,1,25,25
T0155,C049,2024-06-12,P034,2,120,240
T0155,C049,2024-06-12,P030,2,40,80
T0155,C049,2024-06-12,P046,1,88,88
T0156,C018,2024-09-05,P035,1,180,180
T0156,C018,2024-09-05,P005,1,55,55
T0156,C018,2024-09-05,P034,1,120,120
T0156,C018,2024-09-05,P047,1,180,180
T0156,C018,2024-09-05,P045,1,65,65
T0156,C018,2024-09-05,P003,3,45,135
T0156,C018,2024-09-05,P001,1,62,62
T0156,C018,2024-09-05,P013,2,150,300
T0156,C018,2024-09-05,P046,3,88,264
T0157,C044,2024-06-25,P035,1,180,180
T0157,C044,2024-06-25,P036,3,95,285
T0157,C044,2024-06-25,P034,1,120,120
T0158,C049,2024-06-29,P025,3,28,84
T0158,C049,2024-06-29,P037,2,35,70
T0158,C049,2024-06-29,P039,1,30,30
T0158,C049,2024-06-29,P031,2,38,76
T0158,C049,2024-06-29,P029,1,28,28
T0159,C043,2025-02-22,P037,3,35,105
T0159,C043,2025-02-22,P039,2,30,60
T0159,C043,2025-02-22,P019,3,78,234
T0159,C043,2025-02-22,P020,2,65,130
T0159,C043,2025-02-22,P041,1,85,85
T0159,C043,2025-02-22,P040,2,55,110
T0160,C042,2024-12-13,P005,3,55,165
T0160,C042,2024-12-13,P037,2,35,70
T0160,C042,2024-12-13,P039,1,30,30
T0160,C042,2024-12-13,P001,1,62,62
T0160,C042,2024-12-13,P019,2,78,156
T0160,C042,2024-12-13,P021,3,130,390
T0160,C042,2024-12-13,P018,1,95,95
T0160,C042,2024-12-13,P009,2,110,220
T0160,C042,2024-12-13,P038,1,42,42
T0160,C042,2024-12-13,P040,3,55,165
T0161,C027,2024-12-31,P007,1,72,72
T0161,C027,2024-12-31,P005,2,55,110
T0161,C027,2024-12-31,P025,2,28,56
T0161,C027,2024-12-31,P037,1,35,35
T0161,C027,2024-12-31,P039,3,30,90
T0161,C027,2024-12-31,P001,3,62,186
T0161,C027,2024-12-31,P003,1,45,45
T0161,C027,2024-12-31,P031,1,38,38
T0161,C027,2024-12-31,P019,2,78,156
T0161,C027,2024-12-31,P029,2,28,56
T0161,C027,2024-12-31,P020,3,65,195
T0161,C027,2024-12-31,P040,3,55,165
T0162,C039,2024-06-21,P002,3,32,96
T0162,C039,2024-06-21,P011,3,48,144
T0162,C039,2024-06-21,P010,3,85,255
T0163,C014,2025-02-01,P001,1,62,62
T0163,C014,2025-02-01,P036,1,95,95
T0163,C014,2025-02-01,P026,1,42,42
T0164,C048,2024-07-31,P050,1,78,78
T0164,C048,2024-07-31,P007,2,72,144
T0164,C048,2024-07-31,P024,1,30,30
T0164,C048,2024-07-31,P028,3,25,75
T0164,C048,2024-07-31,P005,2,55,110
T0164,C048,2024-07-31,P049,2,120,240
T0164,C048,2024-07-31,P003,2,45,90
T0164,C048,2024-07-31,P001,2,62,124
T0164,C048,2024-07-31,P030,3,40,120
T0164,C048,2024-07-31,P041,3,85,255
T0164,C048,2024-07-31,P043,2,35,70
T0165,C020,2024-10-12,P025,1,28,28
T0165,C020,2024-10-12,P049,2,120,240
T0165,C020,2024-10-12,P031,2,38,76
T0165,C020,2024-10-12,P021,2,130,260
T0165,C020,2024-10-12,P029,1,28,28
T0166,C037,2024-09-22,P005,2,55,110
T0166,C037,2024-09-22,P028,2,25,50
T0166,C037,2024-09-22,P024,1,30,30
T0166,C037,2024-09-22,P037,1,35,35
T0166,C037,2024-09-22,P001,2,62,124
T0166,C037,2024-09-22,P029,1,28,28
T0166,C037,2024-09-22,P030,2,40,80
T0166,C037,2024-09-22,P009,3,110,330
T0166,C037,2024-09-22,P038,1,42,42
T0166,C037,2024-09-22,P014,2,58,116
T0166,C037,2024-09-22,P016,3,52,156
T0167,C042,2024-11-20,P035,3,180,540
T0167,C042,2024-11-20,P024,2,30,60
T0167,C042,2024-11-20,P034,2,120,240
T0167,C042,2024-11-20,P028,1,25,25
T0167,C042,2024-11-20,P013,3,150,450
T0167,C042,2024-11-20,P030,2,40,80
T0168,C011,2024-08-11,P024,1,30,30
T0168,C011,2024-08-11,P025,3,28,84
T0168,C011,2024-08-11,P010,1,85,85
T0168,C011,2024-08-11,P037,1,35,35
T0168,C011,2024-08-11,P031,3,38,114
T0168,C011,2024-08-11,P019,1,78,78
T0168,C011,2024-08-11,P018,1,95,95
T0168,C011,2024-08-11,P030,2,40,80
T0168,C011,2024-08-11,P011,1,48,48
T0168,C011,2024-08-11,P038,3,42,126
T0168,C011,2024-08-11,P002,1,32,32
T0168,C011,2024-08-11,P016,1,52,52
T0169,C046,2024-08-17,P007,1,72,72
T0169,C046,2024-08-17,P005,3,55,165
T0169,C046,2024-08-17,P003,3,45,135
T0170,C043,2025-02-03,P035,1,180,180
T0170,C043,2025-02-03,P024,3,30,90
T0170,C043,2025-02-03,P028,3,25,75
T0170,C043,2025-02-03,P005,3,55,165
T0170,C043,2025-02-03,P025,2,28,56
T0170,C043,2025-02-03,P003,1,45,45
T0170,C043,2025-02-03,P001,1,62,62
T0170,C043,2025-02-03,P031,1,38,38
T0170,C043,2025-02-03,P019,3,78,234
T0170,C043,2025-02-03,P030,1,40,40
T0171,C016,2024-09-07,P044,2,95,190
T0171,C016,2024-09-07,P025,2,28,56
T0171,C016,2024-09-07,P037,2,35,70
T0171,C016,2024-09-07,P016,3,52,156
T0171,C016,2024-09-07,P031,1,38,38
T0171,C016,2024-09-07,P029,3,28,84
T0171,C016,2024-09-07,P038,1,42,42
T0171,C016,2024-09-07,P041,2,85,170
T0171,C016,2024-09-07,P014,3,58,174
T0171,C016,2024-09-07,P043,1,35,35
T0172,C042,2024-06-17,P037,2,35,70
